Object ID,Title,Artist Display Name,Object Date,Classification,Link Resource,Avg. Anger,Avg. Contempt,Avg. Disgust,Avg. Fear,Avg. Happiness,Avg. Neutral,Avg. Sadness,Avg. Surprise,yearapprox,intyears
664506,"Ken Wood, Outfield, St. Louis Browns, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664506,0.0,0.005,0.0,0.0,0.983,0.012,0.0,0.0,1950-01-01 00:00:00,1950
664507,"Dick Starr, Pitcher, St. Louis Browns, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664507,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1950-01-01 00:00:00,1950
664513,"Johnny Wyrostek, Outfield, Cincinnati Reds, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664513,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1950-01-01 00:00:00,1950
664514,"Danny Litwhiler, Outfield, Cincinnati Reds, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664514,0.0,0.001,0.0,0.0,0.946,0.053,0.0,0.0,1950-01-01 00:00:00,1950
664517,"Pete Castiglione, 3rd Base, Pittsburgh Pirates, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664517,0.001,0.001,0.003,0.0,0.986,0.009000000000000001,0.0,0.0,1950-01-01 00:00:00,1950
664571,"Mike Goliat, Infield, Philadlephia Phillies, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1950-01-01 00:00:00,1950
664573,"Max Lanier, Pitcher, St. Louis Cardinals, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664573,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1950-01-01 00:00:00,1950
664574,"Jim Hearn, Pitcher, St. Louis Cardinals, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664574,0.002,0.001,0.003,0.045,0.917,0.002,0.03,0.0,1950-01-01 00:00:00,1950
664575,"Johnny Lindell, Outfield, St. Louis Cardinals, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664575,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1950-01-01 00:00:00,1950
664593,"Ed Lopat, Pitcher, New York Yankees, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664593,0.0,0.001,0.0,0.0,0.701,0.298,0.0,0.0,1950-01-01 00:00:00,1950
664594,"Bob Porterfield, Pitcher, New York Yankees, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664594,0.0,0.0,0.0,0.0,0.9990000000000001,0.001,0.0,0.0,1950-01-01 00:00:00,1950
664596,"Cliff Mapes, Outfield, New York Yankees, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1950-01-01 00:00:00,1950
664597,"Hank Bauer, Outfield, New York Yankees, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1950-01-01 00:00:00,1950
664598,"Leo Durocher, Manager, New York Giants, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664598,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1950-01-01 00:00:00,1950
664727,"Bobby Morgan, 3rd Base, Brooklyn Dodgers, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664727,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1950-01-01 00:00:00,1950
664728,"Jimmy Russell, Outfield, Brooklyn Dodgers, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664728,0.0,0.0,0.0,0.0,0.856,0.14400000000000002,0.0,0.0,1950-01-01 00:00:00,1950
664730,"Eddie Sawyer, Manager, Philadelphia Phillies, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664730,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1950-01-01 00:00:00,1950
664732,"Bob Miller, Pitcher, Philadelphia Phillies, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664732,0.0,0.0,0.0,0.0,0.977,0.023,0.0,0.0,1950-01-01 00:00:00,1950
664734,"Frank Frisch, Manager, Chicago Cubs, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664734,0.0,0.0,0.0,0.0,0.981,0.019,0.0,0.0,1950-01-01 00:00:00,1950
664737,"Al ""Flip"" Rosen, 3rd Base, Cleveland Indians, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664737,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1950-01-01 00:00:00,1950
664739,"Bobby Shantz, Pitcher, Philadelphia Athletics, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664739,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1950-01-01 00:00:00,1950
664742,"Bill Salkeld, Catcher, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664742,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1950-01-01 00:00:00,1950
664743,"Vernal Jones, 1st Base, St. Louis Cardinals, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664743,0.0,0.0,0.0,0.0,0.9640000000000001,0.035,0.0,0.0,1950-01-01 00:00:00,1950
664744,"Bill Howerton, Outfield, St. Louis Cardinals, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664744,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1950-01-01 00:00:00,1950
664858,"Dick Kryhoski, 1st Base, Detroit Tigers, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1950-01-01 00:00:00,1950
664862,"Walt Dropo, 1st Base, Boston Red Sox, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664862,0.0,0.0,0.0,0.0,0.9990000000000001,0.001,0.0,0.0,1950-01-01 00:00:00,1950
664863,"Irv Noren, Outfield, Washington Senators, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1950-01-01 00:00:00,1950
664865,"George Stirnweiss, Infield, St. Louis Browns, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664865,0.0,0.0,0.0,0.0,0.9740000000000001,0.026000000000000002,0.0,0.0,1950-01-01 00:00:00,1950
664866,"Ray Coleman, Outfield, St. Louis Browns, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664866,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1950-01-01 00:00:00,1950
664867,"John Lester Moss, Catcher, St. Louis Browns, from the Picture Card Collectors Series (R406-4) issued by Bowman Gum",Bowman Gum Company,1950,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/664867,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1950-01-01 00:00:00,1950
665207,"Dale Mitchell, Outfield, Cleveland Indians, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665207,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665208,"Larry ""Yogi"" Berra, Catcher, New York Yankees, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665212,"George ""Red"" Munger, Pitcher, St. Louis Cardinals, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665212,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665217,"Gil Coan, Outfield, Washington Senators, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665217,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665291,"George ""Snuffy"" Stirnweiss, 2nd Base, Cleveland Indians, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665291,0.0,0.0,0.0,0.0,0.9690000000000001,0.031,0.0,0.0,1951-01-01 00:00:00,1951
665294,"Ewell Blackwell, Pitcher, Cincinnati Reds, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665294,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665295,"Vic Raschi, Pitcher, New York Yankees, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665302,"Al Zarilla, Outfield, Chicago White Sox, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665303,"Joe Dobson, Pitcher, Chicago White Sox, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665679,"Eddie Yost, 3rd Base, Washington Senators, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665679,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665685,"Ken Raffensberger, Pitcher, Cincinnati Reds, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665685,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665687,"Andy Seminick, Catcher, Philadelphia Phillies, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665691,"Ralph Branca, Pitcher, Brooklyn Dodgers, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665691,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665692,"Enos Slaughter, Outfield, St. Louis Cardinals, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665692,0.0,0.0,0.0,0.0,0.983,0.016,0.0,0.0,1951-01-01 00:00:00,1951
665695,"Lou Boudreau, Shortstop, Boston Red Sox, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665695,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665696,"Bob Dillinger, 3rd Base, Pittsburgh, Pirates, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665696,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665697,"Bill Werle, Pitcher, Pittsburgh Pirates, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665697,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665700,"Roy Sievers, Outfield, St. Louis Browns, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665700,0.0,0.004,0.0,0.0,0.996,0.001,0.0,0.0,1951-01-01 00:00:00,1951
665721,"Lloyd Merriman, Outfield, Cincinnati Reds, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665721,0.0,0.0,0.002,0.0,0.996,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665725,"Stan Lopata, Catcher, Philadelphia Phillies, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665725,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665726,"Mike Goliat, 2nd Base, Philadelphia Phillies, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665730,"Carl Furillo, Outfield, Brooklyn Dodgers, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665730,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665736,"Clyde Vollmer, Outfield, Boston Red Sox, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665736,0.0,0.0,0.0,0.0,0.867,0.133,0.0,0.0,1951-01-01 00:00:00,1951
665737,"Vern ""Junior"" Stephens, Shortstop, Boston Red Sox, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665737,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665738,"Danny O'Connell, Shortstop, Pittsburgh Pirates, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665738,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665741,"Willard Marshall, Outfield, Boston Braves, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665741,0.0,0.013999999999999999,0.002,0.0,0.7759999999999999,0.205,0.003,0.0,1951-01-01 00:00:00,1951
665742,"Don Newcombe, Pitcher, Brooklyn Dodgers, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665742,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
665759,"Hank Majeski, 3rd Base, Chicago White Sox, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665759,0.0,0.0,0.0,0.0,0.977,0.023,0.0,0.0,1951-01-01 00:00:00,1951
665766,"Gene Hermanski, Outfield, Brooklyn Dodgers, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/665766,0.0,0.001,0.0,0.0,0.782,0.218,0.0,0.0,1951-01-01 00:00:00,1951
666050,"Sherman Lollar, Catcher, St. Louis Browns, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666050,0.0,0.011000000000000001,0.0,0.0,0.836,0.153,0.0,0.0,1951-01-01 00:00:00,1951
666053,"Owen Friend, 2nd Base, St. Louis Browns, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666053,0.0,0.0,0.0,0.0,0.85,0.15,0.0,0.0,1951-01-01 00:00:00,1951
666074,"Johnny Wyrostek, Outfield, Cincinnati Reds, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666074,0.0,0.048,0.0,0.0,0.927,0.025,0.001,0.0,1951-01-01 00:00:00,1951
666075,"Virgil Stallcup, Shortstop, Cincinnati Reds, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666077,"Bobby Brown, 3rd Base, New York Yankees, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666079,"Willie Jones, 3rd Base, Philadelphia Phillies, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666079,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666086,"Eddie Joost, Shortstop, Philadelphia Athletics, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666087,"Joe Coleman, Pitcher, Philadelphia Athletics, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666087,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666089,"Joe Garagiola, Catcher, St. Louis Cardinals, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666089,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666090,"Howie Judson, Pitcher, Chicago White Sox, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666090,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666133,"Matt Batts, Catcher, Boston Red Sox, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666137,"Sam Dente, Shortstop, Washington Senators, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666174,"Ray Coleman, Outfield, St. Louis Browns, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666175,"Dick Starr, Pitcher, St. Louis Browns, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666179,"Bill Rigney, Infield, New York Giants, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666179,0.006,0.003,0.05,0.0,0.722,0.214,0.006,0.0,1951-01-01 00:00:00,1951
666184,"Johnny Hopp, 1st Base, New York Yankees, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666187,"Mike Garcia, Pitcher, Cleveland Indians, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666187,0.0,0.001,0.0,0.0,0.922,0.077,0.0,0.0,1951-01-01 00:00:00,1951
666321,"Rex Barney, Pitcher, Brooklyn Dodgers, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666321,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666326,"Chuck Diering, Outfield, St. Louis Cardinals, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666327,"Eddie Stewart, Outfield, Chicago White Sox, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666334,"Sam Mele, Outfield, Washington Senators, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666334,0.0,0.028999999999999998,0.0,0.0,0.937,0.034,0.0,0.0,1951-01-01 00:00:00,1951
666388,"Sid Hudson, Pitcher, Washington Senators, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666419,"Danny Litwhiler, Outfield, Cincinnati Reds, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666419,0.0,0.0,0.0,0.0,0.9570000000000001,0.012,0.0,0.03,1951-01-01 00:00:00,1951
666423,"Hank Bauer, Outfield, New York Yankees, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666423,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666424,"Eddie Sawyer, Manager Philadelphia Phillies, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666424,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666425,"Jimmy Bloodworth, Infield, Philadelphia Phillies, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666425,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666431,"Billy Hitchcock, Infield, Philadelphia Athletics, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666431,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
666433,"Ted Wilks, Pitcher, St. Louis Cardinals, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666433,0.0,0.0,0.0,0.0,0.9990000000000001,0.001,0.0,0.0,1951-01-01 00:00:00,1951
666439,"Steve O'Neill, Manager, Boston Red Sox, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/666439,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0.0,1951-01-01 00:00:00,1951
667732,"Mickey Grasso, Catcher, Washington Senators, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/667732,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
667765,"Conrado Marrero, Pitcher, Washington Senators, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/667765,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
667769,"Les Moss, Catcher, Boston Red Sox, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/667769,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
667774,"Kent Peterson, Pitcher, Cincinnati Reds, from Picture Cards, series 5 (R406-5) issued by Bowman Gum",Bowman Gum Company,1951,Prints|Ephemera,http://www.metmuseum.org/art/collection/search/667774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1951-01-01 00:00:00,1951
